ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
14336,14336,261.68,256,36.18,33.182,255,36.21,496502172
16384,2048,244.59,256,36.17,29.883,255,36.18,0
