ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
14336,14336,275.18,256,37.38,39.479,255,37.45,496502172
16384,2048,260.66,256,37.13,29.676,255,37.15,0
