ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
14336,14336,276.77,256,37.48,36.223,255,37.54,496502172
16384,2048,253.94,256,30.79,60.725,255,30.90,0
