ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
14336,14336,261.79,256,34.11,133.823,255,34.59,496502172
16384,2048,228.55,256,35.10,57.996,255,35.24,0
