ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
14336,14336,276.52,256,36.28,34.477,255,36.32,496502172
16384,2048,263.13,256,36.19,28.840,255,36.20,0
