id	prompt_tokens	target_tokens	nll	avg_nll	first_match	greedy_lcp	api_ref_tokens	api_target_tokens	api_target_mae	api_target_mean_delta	api_top_items	api_top_mapped	api_top_coverage	api_top1_count	api_top1_match	api_top1_rate	api_topn_ref	api_topn_hit	api_topn_recall	api_top_logprob_count	api_top_mae	api_top_mean_delta	api_pair_total	api_pair_agree	api_pair_rate
case_000	20	127	68.594687414	0.540115649	1	7	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_001	20	127	85.028577225	0.669516356	1	5	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_002	21	127	82.874221585	0.652552926	1	4	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_003	21	103	23.604538882	0.229170280	1	1	1	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_004	18	127	58.414788133	0.459958962	1	6	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_005	16	127	40.567808140	0.319431560	1	12	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_006	20	127	41.254305880	0.324837054	1	3	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_007	17	127	74.467159900	0.586355590	1	5	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_008	22	127	66.191241711	0.521190880	1	13	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
case_009	17	117	70.058660092	0.598791967	1	1	0	0	0.000000000	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0	0.000000000	0	0.000000000	0.000000000	0	0	0.000000000
