ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
1024,1024,268.15,256,36.36,30.734,255,36.43,177812892
200000,198976,209.48,256,27.44,35.891,255,27.47,0
