ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
1024,1024,265.12,256,36.34,30.713,255,36.41,177812892
200000,198976,209.45,256,27.39,36.254,255,27.42,0
