ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
1024,1024,250.81,256,32.46,32.691,255,32.49,177812892
32768,31744,221.98,256,26.41,37.656,255,26.42,0
