ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
1024,1024,268.35,256,32.23,32.062,255,32.26,177812892
2048,1024,253.19,256,29.63,34.537,255,29.65,0
