ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
32768,32768,235.75,256,33.47,267.086,255,34.55,937764252
100352,67584,227.53,256,35.11,33.317,255,35.14,0
