ctx_tokens,prefill_tokens,prefill_tps,gen_tokens,gen_tps,gen_first_ms,gen_steady_tokens,gen_steady_tps,kvcache_bytes
1024,1024,227.66,256,32.74,31.469,255,32.78,177812892
2048,1024,217.65,256,31.75,29.823,255,31.77,0
